,Unnamed: 0,RA,DEC,Redshift,TrueLabels,labels
3301,3301,188.971431,11.681906,0.004435,EVC01,845
3303,3303,188.985949,10.936253,0.0002876666666666,EVC01,845
642,642,188.990341,27.959684,0.002712,CGB754,1054
3304,3304,189.011856,7.200265,0.0033063333333333,EVC01,845
3846,3846,189.0215,-2.8752,0.0084933333333333,EVC01,845
3689,3689,189.032079,-0.988291,0.0031966666666666,EVC01,845
3305,3305,189.033922,19.322671,0.0046656666666666,EVC01,845
3306,3306,189.044022,9.922554,0.00685,EVC01,845
1666,1666,189.058116,63.921115,0.0361483333333333,CGB3837,1055
3307,3307,189.103257,10.384672,0.0047216666666666,EVC01,845
1828,1828,189.110383,52.19617,0.0222723333333333,CGB11401,1056
3308,3308,189.11241,11.439298,0.0037736666666666,EVC01,845
1874,1874,189.120908,10.057695,0.0412956666666666,CGB58421,1057
3891,3891,189.121799,18.300381,0.0029763333333333,EVC01,845
3309,3309,189.125447,13.542563,0.0047116666666666,EVC01,845
3310,3310,189.127587,13.63832,0.0025273333333333,EVC01,845
3311,3311,189.134868,13.748368,0.0029036666666666,EVC01,845
3312,3312,189.136434,11.257957,0.0075369999999999,EVC01,845
3314,3314,189.14284,11.238901,0.007454,EVC01,845
3912,3912,189.145547,3.642107,0.0059446666666666,EVC01,845
3313,3313,189.145602,8.05469,0.0059819999999999,EVC01,845
3845,3845,189.152801,-3.3946,0.0043966666666666,EVC01,845
3315,3315,189.15303,14.225857,0.000137,EVC01,845
3316,3316,189.157373,6.621664,0.0035773333333333,EVC01,845
3317,3317,189.157601,10.9383,-0.0018603333333333,EVC01,845
3318,3318,189.164243,11.101887,0.002203,EVC01,845
3319,3319,189.175356,3.108475,0.0048313333333333,EVC01,845
3320,3320,189.181863,13.258865,0.0037333333333333,EVC01,845
3664,3664,189.182179,-3.020725,0.008241,EVC01,845
3321,3321,189.196372,14.739777,0.001819,EVC01,845
3322,3322,189.204175,4.104521,0.0028063333333333,EVC01,845
3323,3323,189.20808,13.163395,-0.0007336666666666,EVC01,845
2210,2210,189.209437,29.555343,0.0260226666666666,CGB50804,1058
3324,3324,189.21306,12.958825,0.0017896666666666,EVC01,845
3695,3695,189.2162,-0.587759,0.0085466666666666,EVC01,845
3325,3325,189.222507,7.24667,0.005818,EVC01,845
3326,3326,189.228533,12.520055,0.005722,EVC01,845
3622,3622,189.228966,1.615014,0.0019653333333333,EVC01,845
3712,3712,189.233754,0.690652,0.0084766666666666,EVC01,845
3327,3327,189.234897,14.217351,0.0011203333333333,EVC01,845
3963,3963,189.255974,22.008703,0.004325,EVC01,845
3328,3328,189.261666,6.926132,0.0054466666666666,EVC01,845
3663,3663,189.2669,-3.1206,0.0078933333333333,EVC01,845
3329,3329,189.279327,5.421671,0.003895,EVC01,845
3330,3330,189.290465,10.272308,0.0008773333333333,EVC01,845
3331,3331,189.321806,10.888049,-5e-05,EVC01,845
3705,3705,189.32835,0.213312,0.0028763333333333,EVC01,845
643,643,189.340856,38.743787,0.0015126666666666,CGB285,1059
3332,3332,189.342301,12.287033,0.0015279999999999,EVC01,845
3333,3333,189.3548,14.3122,-0.0002636666666666,EVC01,845
3335,3335,189.3687,8.7945,0.0029609999999999,EVC01,845
3336,3336,189.370575,12.352989,0.0048476666666666,EVC01,845
3334,3334,189.371076,4.751124,0.0054746666666666,EVC01,845
3337,3337,189.37733,9.555088,0.0075776666666666,EVC01,845
3338,3338,189.3928,8.482,0.0051803333333333,EVC01,845
644,644,189.422183,8.558797,0.0035233333333333,CGB13462,1060
3339,3339,189.431379,11.818135,0.0050563333333333,EVC01,845
3964,3964,189.432115,18.265526,0.0084846666666666,EVC01,845
3340,3340,189.438874,7.104645,0.0001943333333333,EVC01,845
645,645,189.439635,9.984333,-0.00039,CGB14558,1061
4004,4004,189.44129,18.297301,0.0085106666666666,EVC01,845
3667,3667,189.4437,-2.781727,0.0036426666666666,EVC01,845
3670,3670,189.44574,-2.533178,0.0078906666666666,EVC01,845
3341,3341,189.451583,5.36849,0.0034543333333333,EVC01,845
5160,5160,189.4685,-42.677028,0.00936,ABELL 3526,1062
3965,3965,189.492394,24.044166,0.0046766666666666,EVC01,845
3342,3342,189.501741,14.178195,-0.0005396666666666,EVC01,845
3343,3343,189.513691,-2.264007,0.0086363333333333,EVC01,845
646,646,189.518964,33.458858,0.022987,CGB48398,1063
3344,3344,189.521536,1.477736,0.006139,EVC01,845
3346,3346,189.528519,10.082408,0.004242,EVC01,845
3345,3345,189.528711,10.165414,0.0037933333333333,EVC01,845
944,944,189.534519,14.03422,0.0461003333333333,CGB1587,1064
3347,3347,189.540254,13.580787,0.0023003333333333,EVC01,845
3348,3348,189.564643,6.994213,-0.0003709999999999,EVC01,845
3349,3349,189.566242,14.869926,0.002467,EVC01,845
3350,3350,189.574476,13.109901,0.0057623333333333,EVC01,845
3351,3351,189.5771,7.2171,0.0036556666666666,EVC01,845
3352,3352,189.586883,7.891499,0.005914,EVC01,845
3612,3612,189.587421,19.541437,0.00455,EVC01,845
3723,3723,189.590471,1.202131,0.0041486666666666,EVC01,845
3354,3354,189.615575,14.077242,-0.0005396666666666,EVC01,845
3353,3353,189.618414,4.319094,0.0026106666666666,EVC01,845
3355,3355,189.634006,10.376585,0.0006406666666666,EVC01,845
3356,3356,189.64762,2.657311,0.0030226666666666,EVC01,845
3357,3357,189.6525,6.5034,0.004918,EVC01,845
3358,3358,189.656488,9.675134,0.0049026666666666,EVC01,845
3716,3716,189.760343,0.849694,0.005312,EVC01,845
3359,3359,189.767199,13.363394,0.0091253333333333,EVC01,845
647,647,189.769527,14.730857,0.0038676666666666,CGB7845,1065
3673,3673,189.774176,-2.012325,0.008732,EVC01,845
3360,3360,189.7989,8.0726,0.0055113333333333,EVC01,845
648,648,189.801051,27.743216,0.0263276666666666,CGB67387,1066
3361,3361,189.801774,6.012271,0.0080943333333333,EVC01,845
3362,3362,189.809201,15.6267,0.00019,EVC01,845
2294,2294,189.81305,27.714444,0.0258393333333333,CGB67387,1066
3363,3363,189.815475,11.269745,0.0051483333333333,EVC01,845
3364,3364,189.828048,-0.531891,0.003557,EVC01,845
3761,3761,189.830264,4.94389,0.006532,EVC01,845
3365,3365,189.841164,4.936666,0.0053756666666666,EVC01,845
3366,3366,189.8532,7.965436,0.0069216666666666,EVC01,845
3367,3367,189.862731,11.776393,0.0040943333333333,EVC01,845
3707,3707,189.872355,0.285201,0.0099596666666666,EVC01,845
3368,3368,189.87522,12.680802,0.0019876666666666,EVC01,845
4033,4033,189.87603,18.368369,0.003154,EVC01,845
3369,3369,189.907099,10.975749,0.0045,EVC01,845
649,649,189.911203,44.821123,0.0018459999999999,CGB56936,1067
3370,3370,189.917137,9.398823,0.0062883333333333,EVC01,845
3371,3371,189.928333,13.607481,0.0034493333333333,EVC01,845
3372,3372,189.950043,12.973937,0.0093483333333333,EVC01,845
3754,3754,189.957373,3.93552,0.0048243333333333,EVC01,845
650,650,189.959246,3.797007,0.040011,CGA929,1068
3373,3373,189.960049,1.672353,0.004071,EVC01,845
3374,3374,189.966162,15.297731,0.002102,EVC01,845
651,651,189.979677,27.827269,0.0216646666666666,CGB68869,1069
3884,3884,189.981083,9.922402,0.004779,EVC01,845
3375,3375,189.981468,11.857892,-0.0007793333333333,EVC01,845
3376,3376,189.983087,10.176163,0.006263,EVC01,845
3377,3377,189.993745,13.781534,0.0033523333333333,EVC01,845
3378,3378,190.007699,-3.606754,0.008371,EVC01,845
3686,3686,190.011531,-1.049997,0.005312,EVC01,845
3379,3379,190.0216,5.759,0.003739,EVC01,845
1696,1696,190.025793,34.880637,0.039605,CGB55414,1070
3702,3702,190.036785,-0.35143,0.0056643333333333,EVC01,845
3380,3380,190.038793,6.883775,0.0241243333333333,EVC01,845
3381,3381,190.043382,6.846776,0.0033493333333333,EVC01,845
3382,3382,190.046886,9.896111,0.006576,EVC01,845
906,906,190.047396,18.061722,0.0264086666666666,CGB27786,1071
3383,3383,190.049768,8.38373,0.0065336666666666,EVC01,845
3384,3384,190.055712,12.874806,0.0052016666666666,EVC01,845
3385,3385,190.073684,6.731905,0.0031093333333333,EVC01,845
3387,3387,190.081473,14.714951,0.006675,EVC01,845
3386,3386,190.081986,15.935243,0.0056836666666666,EVC01,845
3388,3388,190.095729,3.117716,0.002783,EVC01,845
3389,3389,190.099592,2.608495,0.004443,EVC01,845
3391,3391,190.108034,4.050184,0.002646,EVC01,845
3390,3390,190.112874,1.196888,0.0062096666666666,EVC01,845
3714,3714,190.146701,0.7703,0.0052403333333333,EVC01,845
653,653,190.150982,26.505044,0.021996,CGB3916,1072
652,652,190.160439,26.526116,0.0218473333333333,CGB3916,1072
3913,3913,190.175607,5.815152,0.005905,EVC01,845
3709,3709,190.201989,0.449124,0.0060556666666666,EVC01,845
3392,3392,190.209731,4.525812,0.002485,EVC01,845
3393,3393,190.220637,10.476216,0.0023166666666666,EVC01,845
3394,3394,190.238611,15.275249,-8e-05,EVC01,845
3395,3395,190.239663,11.911689,0.005485,EVC01,845
3396,3396,190.244011,11.184466,0.0020986666666666,EVC01,845
3885,3885,190.254458,9.71841,0.004536,EVC01,845
3397,3397,190.292316,8.004011,0.0055986666666666,EVC01,845
3398,3398,190.298255,1.410233,0.005647,EVC01,845
3399,3399,190.301214,11.886469,0.0075216666666666,EVC01,845
3400,3400,190.305291,10.155714,0.0061376666666666,EVC01,845
3401,3401,190.314039,11.298529,0.0055246666666666,EVC01,845
3402,3402,190.315539,11.387234,0.0018576666666666,EVC01,845
3403,3403,190.330628,6.523359,0.00572,EVC01,845
3404,3404,190.335734,14.700617,0.0001386666666666,EVC01,845
3405,3405,190.345374,-3.057814,0.004868,EVC01,845
3966,3966,190.355855,19.221521,0.0016156666666666,EVC01,845
654,654,190.364124,11.145889,0.0035659999999999,CGB8541,1073
3623,3623,190.370509,-3.253761,0.005983,EVC01,845
3693,3693,190.371552,-0.719863,0.0039166666666666,EVC01,845
3406,3406,190.372647,10.763014,0.00046,EVC01,845
3407,3407,190.386459,7.314876,0.006254,EVC01,845
3733,3733,190.413213,1.837921,0.0050886666666666,EVC01,845
3408,3408,190.4142,12.247413,0.003088,EVC01,845
655,655,190.419096,33.416538,0.0225183333333333,CGA308,1074
1457,1457,190.421664,33.413029,0.0227273333333333,CGA308,1074
4013,4013,190.427322,24.518039,0.0033996666666666,EVC01,845
3409,3409,190.43832,4.006568,0.0026553333333333,EVC01,845
3410,3410,190.444655,11.488394,0.004006,EVC01,845
3411,3411,190.453915,11.191407,0.003495,EVC01,845
3412,3412,190.466555,9.402921,0.0032343333333333,EVC01,845
3413,3413,190.47611,13.772925,0.0003626666666666,EVC01,845
3414,3414,190.477541,9.58463,0.0062806666666666,EVC01,845
3844,3844,190.483452,-3.657166,0.0094933333333333,EVC01,845
3415,3415,190.487735,3.819289,0.0029366666666666,EVC01,845
3836,3836,190.49721,-3.667279,0.009233,EVC01,845
3416,3416,190.497268,12.942836,0.0037513333333333,EVC01,845
3418,3418,190.509333,11.647273,0.001461,EVC01,845
3417,3417,190.511293,15.636503,0.001287,EVC01,845
3419,3419,190.530937,11.828189,0.0003366666666666,EVC01,845
3420,3420,190.536105,11.75429,0.0006526666666666,EVC01,845
3421,3421,190.537895,12.596829,-0.0003253333333333,EVC01,845
3422,3422,190.544589,7.676976,0.00596,EVC01,845
2475,2475,190.549404,32.542326,0.0025206666666666,CGB45319,1075
3424,3424,190.574361,3.468737,0.0024463333333333,EVC01,845
3425,3425,190.57584,10.56762,0.0062136666666666,EVC01,845
3423,3423,190.57748,5.739344,0.0032353333333333,EVC01,845
3611,3611,190.585681,17.509794,0.003895,EVC01,845
3426,3426,190.588602,2.066666,0.0043923333333333,EVC01,845
1043,1043,190.607281,1.398984,0.0328833333333333,CGB8160,1076
3427,3427,190.610496,11.740286,0.0037566666666666,EVC01,845
3704,3704,190.615637,0.048101,0.0050993333333333,EVC01,845
3721,3721,190.619076,1.097627,0.0032386666666666,EVC01,845
3914,3914,190.628817,5.731718,0.0086686666666666,EVC01,845
3428,3428,190.629699,3.959765,0.0024506666666666,EVC01,845
3429,3429,190.634704,-0.081787,0.0057323333333333,EVC01,845
3430,3430,190.636164,-1.350552,0.0036969999999999,EVC01,845
3431,3431,190.655604,14.357236,0.0009853333333333,EVC01,845
3432,3432,190.663477,19.945466,0.003174,EVC01,845
3434,3434,190.669899,13.26674,0.003972,EVC01,845
3433,3433,190.670366,14.296135,0.000399,EVC01,845
3711,3711,190.678707,0.592306,0.003498,EVC01,845
3435,3435,190.687101,7.338768,0.0080246666666666,EVC01,845
3437,3437,190.688903,3.430553,0.001986,EVC01,845
3436,3436,190.691643,9.510722,0.003177,EVC01,845
3438,3438,190.697583,11.44249,0.003877,EVC01,845
3439,3439,190.706964,2.688703,0.0030843333333333,EVC01,845
3440,3440,190.711722,12.308633,0.005678,EVC01,845
3441,3441,190.718337,13.257241,0.0032766666666666,EVC01,845
3442,3442,190.734705,3.676582,0.003245,EVC01,845
1007,1007,190.738452,0.497315,0.0457856666666666,CGB67945,1077
3443,3443,190.740746,12.286908,0.005592,EVC01,845
3444,3444,190.741828,10.681946,0.0053696666666666,EVC01,845
3739,3739,190.749024,2.100994,0.002869,EVC01,845
3445,3445,190.7514,16.0872,0.0027266666666666,EVC01,845
3446,3446,190.759255,11.697992,0.0036986666666666,EVC01,845
1133,1133,190.769991,8.640939,0.0337779999999999,CGB1108,1078
3447,3447,190.774436,24.451094,0.0060783333333333,EVC01,845
3448,3448,190.781092,7.654655,0.0043813333333333,EVC01,845
3449,3449,190.781982,12.051081,0.0067233333333333,EVC01,845
3450,3450,190.784169,14.519966,0.0040593333333333,EVC01,845
3451,3451,190.793166,11.036969,0.0035919999999999,EVC01,845
3452,3452,190.823995,-0.644312,0.0088193333333333,EVC01,845
3678,3678,190.826816,-1.467346,0.0055836666666666,EVC01,845
3454,3454,190.833783,1.978481,0.0044269999999999,EVC01,845
3453,3453,190.8365,8.9507,0.0049833333333333,EVC01,845
3455,3455,190.837651,3.420215,0.0031806666666666,EVC01,845
3922,3922,190.845169,5.765314,0.00583,EVC01,845
3456,3456,190.846536,14.172493,0.0006596666666666,EVC01,845
3967,3967,190.850694,24.524988,0.0039086666666666,EVC01,845
3457,3457,190.871041,10.093178,0.0044136666666666,EVC01,845
3458,3458,190.878739,11.047095,0.0047126666666666,EVC01,845
3863,3863,190.88136,-0.478611,0.0088933333333333,EVC01,845
3459,3459,190.8857,11.582125,0.004702,EVC01,845
3722,3722,190.903659,1.150195,0.002697,EVC01,845
1585,1585,190.908465,46.708069,0.0244153333333333,CGB6599,1079
3460,3460,190.916504,11.552706,0.003691,EVC01,845
3461,3461,190.927751,16.393507,0.002666,EVC01,845
1153,1153,190.928184,11.682043,0.0286466666666666,CGB50474,1080
3462,3462,190.950081,8.760622,0.0055756666666666,EVC01,845
3464,3464,190.962215,-0.561216,0.008742,EVC01,845
3463,3463,190.962701,11.467018,0.0031066666666666,EVC01,845
3465,3465,190.972058,10.745571,0.0044719999999999,EVC01,845
3747,3747,190.97303,2.633233,0.0046073333333333,EVC01,845
4010,4010,190.9754,16.54739,0.004292,EVC01,845
3466,3466,190.985884,13.126516,0.0034769999999999,EVC01,845
3763,3763,190.990413,5.213382,0.0013676666666666,EVC01,845
4031,4031,191.006,4.02,0.0033883333333333,EVC01,845
3467,3467,191.018472,13.250805,0.0017816666666666,EVC01,845
656,656,191.029842,45.006784,0.01253,CGB30917,1081
3750,3750,191.033175,3.006172,0.0044943333333333,EVC01,845
3468,3468,191.039055,11.176611,0.0055316666666666,EVC01,845
3469,3469,191.040132,12.11454,0.003319,EVC01,845
3753,3753,191.048706,3.6068,0.0027636666666666,EVC01,845
3470,3470,191.05008,12.941883,0.0029813333333333,EVC01,845
3744,3744,191.0622,2.462,0.002861,EVC01,845
3749,3749,191.072409,2.667356,0.003615,EVC01,845
657,657,191.081164,4.42542,0.0296656666666666,CGB54081,1082
3980,3980,191.087129,6.089685,0.0043003333333333,EVC01,845
658,658,191.089809,4.427603,0.0284896666666666,CGB54081,1082
3988,3988,191.103875,24.903809,0.0060869999999999,EVC01,845
3471,3471,191.119886,0.468102,0.0039236666666666,EVC01,845
3472,3472,191.1225,13.498555,0.001547,EVC01,845
3473,3473,191.133249,11.190512,0.0036493333333333,EVC01,845
3475,3475,191.13867,-2.319093,0.0053219999999999,EVC01,845
3474,3474,191.139301,1.73691,0.003286,EVC01,845
3724,3724,191.143277,1.275286,0.0047136666666666,EVC01,845
3766,3766,191.174818,5.430235,0.008454,EVC01,845
3476,3476,191.189316,12.351694,0.0028296666666666,EVC01,845
3477,3477,191.1918,8.9802,0.004243,EVC01,845
3479,3479,191.1975,12.0647,0.005734,EVC01,845
3478,3478,191.197986,8.106944,0.0061973333333333,EVC01,845
1716,1716,191.198232,0.278521,0.044539,CGB4986,1083
3968,3968,191.215823,16.418233,0.0032106666666666,EVC01,845
3480,3480,191.273497,10.900911,0.0035523333333333,EVC01,845
3481,3481,191.2747,3.055505,0.002987,EVC01,845
3482,3482,191.290325,10.629795,0.0031216666666666,EVC01,845
3483,3483,191.299371,10.324358,0.0073616666666666,EVC01,845
3484,3484,191.314275,7.615676,0.0043469999999999,EVC01,845
3486,3486,191.335048,13.692744,0.006065,EVC01,845
3485,3485,191.3361,21.4272,0.00129,EVC01,845
3487,3487,191.377582,20.815979,0.0086403333333333,EVC01,845
3489,3489,191.382897,13.332096,0.0032096666666666,EVC01,845
3488,3488,191.383203,-0.535506,0.0054093333333333,EVC01,845
4027,4027,191.3887,10.4905,0.0032323333333333,EVC01,845
1049,1049,191.396937,1.988711,0.004137,CGA791,1084
965,965,191.399514,35.080556,0.0319216666666666,CGB3104,1085
3490,3490,191.406106,13.328475,0.000186,EVC01,845
659,659,191.411053,35.083815,0.0322293333333333,CGB3104,1085
3491,3491,191.417501,9.4062,0.00432,EVC01,845
2211,2211,191.418651,35.084702,0.031615,CGB3104,1085
3672,3672,191.423254,-2.030937,0.0054233333333333,EVC01,845
3936,3936,191.437762,12.235704,0.0053533333333333,EVC01,845
3700,3700,191.449618,-0.432231,0.0055566666666666,EVC01,845
660,660,191.493744,45.198927,0.0246966666666666,CGB13211,1086
2410,2410,191.504263,21.147444,0.0224966666666666,CGB9624,1087
950,950,191.507253,45.207319,0.025613,CGB13211,1086
3492,3492,191.518446,8.476259,0.00494,EVC01,845
3660,3660,191.530242,-3.269106,0.003508,EVC01,845
3493,3493,191.5328,10.1623,0.00501,EVC01,845
1155,1155,191.542085,11.914547,0.0450163333333333,CGB28679,1088
3684,3684,191.557992,-1.178356,0.0090933333333333,EVC01,845
3494,3494,191.563751,10.205512,0.0037883333333333,EVC01,845
3738,3738,191.568511,2.046166,0.0029856666666666,EVC01,845
3683,3683,191.587486,-1.250128,0.009264,EVC01,845
2343,2343,191.59478,32.938702,0.044389,CGB25610,1089
3751,3751,191.638207,3.298803,0.002552,EVC01,845
3496,3496,191.6553,-4.0751,0.00425,EVC01,845
3969,3969,191.656677,22.24651,0.0059326666666666,EVC01,845
3495,3495,191.659366,9.307268,0.002844,EVC01,845
3497,3497,191.690751,5.955327,0.0027886666666666,EVC01,845
3498,3498,191.705866,3.006501,0.0041056666666666,EVC01,845
3868,3868,191.705892,2.713668,0.0031536666666666,EVC01,845
3927,3927,191.727126,2.359922,0.001424,EVC01,845
3499,3499,191.731205,10.182442,0.004368,EVC01,845
3500,3500,191.754183,-1.578088,0.0090403333333333,EVC01,845
3677,3677,191.80131,-1.569342,0.0094296666666666,EVC01,845
3501,3501,191.813754,10.203571,0.0036206666666666,EVC01,845
3502,3502,191.817177,11.760371,0.003643,EVC01,845
3503,3503,191.822867,-2.727414,0.005312,EVC01,845
3504,3504,191.83582,12.166484,0.0038836666666666,EVC01,845
1577,1577,191.861885,45.806607,0.0238756666666666,CGB29702,1090
3862,3862,191.867973,-0.13819,0.0033966666666666,EVC01,845
5161,5161,191.875667,-41.650833,0.0117566666666666,ABELL 3526,1062
5162,5162,191.882166,-41.262222,0.00903,ABELL 3526,1062
3505,3505,191.913819,9.157615,0.0052763333333333,EVC01,845
5163,5163,191.926302,-41.528286,0.0119316666666666,ABELL 3526,1062
3506,3506,191.934629,12.133378,0.006397,EVC01,845
8555,8555,191.937705,-41.155888,0.0091666666666666,ABELL 3526,1062
3507,3507,191.93992,13.762633,0.0053633333333333,EVC01,845
661,661,191.944191,4.336828,0.0032853333333333,CGB27759,1091
5164,5164,191.955084,-40.998556,0.0100866666666666,ABELL 3526,1062
3508,3508,191.981334,-1.655998,0.009313,EVC01,845
5165,5165,191.98341,-40.920513,0.0125546666666666,ABELL 3526,1062
5166,5166,191.995566,-41.18912,0.0104233333333333,ABELL 3526,1062
5167,5167,191.998167,-41.219667,0.0136433333333333,ABELL 3526,1062
3509,3509,191.9984,4.4334,0.0034609999999999,EVC01,845
3510,3510,191.99925,4.694862,0.0034016666666666,EVC01,845
662,662,192.000401,10.9703,0.0038093333333333,CGB25936,1092
10133,10133,192.005958,-41.318,0.01039,ABELL 3526,1062
8344,8344,192.008253,-41.305263,0.0080673333333333,ABELL 3526,1062
5168,5168,192.008727,-40.594352,0.0133216666666666,ABELL 3526,1062
5169,5169,192.011104,-40.818534,0.0120693333333333,ABELL 3526,1062
5170,5170,192.018631,-41.213977,0.004801,ABELL 3526,1062
3511,3511,192.056948,-3.33282,0.003753,EVC01,845
3512,3512,192.062869,10.98349,0.0038786666666666,EVC01,845
8538,8538,192.064098,-41.716163,0.0130833333333333,ABELL 3526,1062
10134,10134,192.06585,-41.3158,0.01426,ABELL 3526,1062
